 2.838333e-04  9.087085e+00  3.003101e-06  9.087082e+00  3.081062e+00  6.006020e+00  3.003010e+01  0.000000e+00 
 2.858333e-04  6.683967e+00  3.003118e-06  6.683964e+00  6.778612e-01  6.006103e+00  3.003051e+01  0.000000e+00 
 2.878333e-04  4.280977e+00  3.002990e-06  4.280974e+00 -1.724919e+00  6.005894e+00  3.002947e+01  0.000000e+00 
 2.898333e-04  1.878262e+00  3.002715e-06  1.878259e+00 -4.127134e+00  6.005393e+00  3.002697e+01  0.000000e+00 
 2.918333e-04  1.954187e-06  2.478260e-06 -5.240728e-07 -6.004666e+00  6.004665e+00  3.002333e+01  0.000000e+00 
 2.938333e-04 -1.801961e-06  6.000038e-07 -2.401965e-06 -6.003940e+00  6.003938e+00  3.001969e+01  0.000000e+00 
 2.958333e-04 -1.801605e-06  6.000000e-07 -2.401605e-06 -6.003212e+00  6.003210e+00  3.001605e+01  0.000000e+00 
 2.978333e-04 -1.801241e-06  6.000000e-07 -2.401241e-06 -6.002485e+00  6.002482e+00  3.001241e+01  0.000000e+00 
 2.998333e-04 -1.800877e-06  6.000000e-07 -2.400877e-06 -6.001757e+00  6.001755e+00  3.000877e+01  0.000000e+00 
 3.018333e-04 -1.800514e-06  6.000000e-07 -2.400514e-06 -6.001030e+00  6.001028e+00  3.000514e+01  0.000000e+00 
 3.038333e-04 -1.800150e-06  6.000000e-07 -2.400150e-06 -6.000303e+00  6.000300e+00  3.000150e+01  0.000000e+00 
 3.058333e-04 -1.799787e-06  6.000000e-07 -2.399787e-06 -5.999575e+00  5.999573e+00  2.999787e+01  0.000000e+00 
 3.078333e-04 -1.799423e-06  6.000000e-07 -2.399423e-06 -5.998848e+00  5.998846e+00  2.999423e+01  0.000000e+00 
 3.098333e-04 -1.799059e-06  6.000000e-07 -2.399059e-06 -5.998121e+00  5.998119e+00  2.999059e+01  0.000000e+00 
 3.118333e-04 -1.798696e-06  6.000000e-07 -2.398696e-06 -5.997394e+00  5.997392e+00  2.998696e+01  0.000000e+00 
 3.138333e-04 -1.798333e-06  6.000000e-07 -2.398333e-06 -5.996667e+00  5.996665e+00  2.998333e+01  0.000000e+00 
 3.158333e-04 -1.797969e-06  6.000000e-07 -2.397969e-06 -5.995941e+00  5.995938e+00  2.997969e+01  0.000000e+00 
 3.178333e-04 -1.797606e-06  6.000000e-07 -2.397606e-06 -5.995214e+00  5.995212e+00  2.997606e+01  0.000000e+00 
 3.198333e-04 -1.797242e-06  6.000000e-07 -2.397242e-06 -5.994487e+00  5.994485e+00  2.997242e+01  0.000000e+00 
 3.218333e-04 -1.796879e-06  6.000000e-07 -2.396879e-06 -5.993761e+00  5.993758e+00  2.996879e+01  0.000000e+00 
 3.238333e-04 -1.796516e-06  6.000000e-07 -2.396516e-06 -5.993034e+00  5.993032e+00  2.996516e+01  0.000000e+00 
 3.258333e-04 -1.796153e-06  6.000000e-07 -2.396153e-06 -5.992308e+00  5.992306e+00  2.996153e+01  0.000000e+00 
 3.278333e-04 -1.795790e-06  6.000000e-07 -2.395790e-06 -5.991582e+00  5.991579e+00  2.995790e+01  0.000000e+00 
 3.298333e-04 -1.795427e-06  6.000000e-07 -2.395427e-06 -5.990856e+00  5.990853e+00  2.995427e+01  0.000000e+00 
 3.318333e-04 -1.795064e-06  6.000000e-07 -2.395064e-06 -5.990130e+00  5.990127e+00  2.995064e+01  0.000000e+00 
 3.328333e-04 -1.794882e-06  6.000000e-07 -2.394882e-06 -5.989767e+00  5.989764e+00  2.994882e+01  0.000000e+00 
 3.338333e-04  2.999967e-01  2.999997e-01 -2.994698e-06 -5.989404e+00  5.989401e+00  2.994701e+01  1.000000e+00 
 3.358333e-04  8.999877e-01  8.999907e-01 -2.994329e-06 -5.988678e+00  5.988675e+00  2.994338e+01  1.000000e+00 
 3.378333e-04  1.499973e+00  1.499976e+00 -2.993960e-06 -5.987952e+00  5.987949e+00  2.993975e+01  1.000000e+00 
 3.398333e-04  2.099952e+00  2.099955e+00 -2.993591e-06 -5.987227e+00  5.987224e+00  2.993612e+01  1.000000e+00 
 3.418333e-04  2.699925e+00  2.699928e+00 -2.993222e-06 -5.986501e+00  5.986498e+00  2.993249e+01  1.000000e+00 
 3.438333e-04  3.299892e+00  3.299895e+00 -2.992853e-06 -5.985776e+00  5.985773e+00  2.992886e+01  1.000000e+00 
 3.458333e-04  3.899853e+00  3.899856e+00 -2.992485e-06 -5.985050e+00  5.985047e+00  2.992524e+01  1.000000e+00 
 3.478333e-04  4.499808e+00  4.499811e+00 -2.992116e-06 -5.984325e+00  5.984322e+00  2.992161e+01  1.000000e+00 
 3.498333e-04  5.099757e+00  5.099760e+00 -2.991747e-06 -5.983599e+00  5.983596e+00  2.991798e+01  1.000000e+00 
 3.518333e-04  5.699700e+00  5.699703e+00 -2.991379e-06 -5.982874e+00  5.982871e+00  2.991436e+01  1.000000e+00 
 3.538333e-04  6.299637e+00  6.299640e+00 -2.991010e-06 -5.982149e+00  5.982146e+00  2.991073e+01  1.000000e+00 
 3.558333e-04  6.899568e+00  6.899571e+00 -2.990642e-06 -5.981424e+00  5.981421e+00  2.990711e+01  1.000000e+00 
 3.578333e-04  7.499493e+00  7.499496e+00 -2.990273e-06 -5.980699e+00  5.980696e+00  2.990348e+01  1.000000e+00 
 3.598333e-04  8.099412e+00  8.099415e+00 -2.989905e-06 -5.979974e+00  5.979971e+00  2.989986e+01  1.000000e+00 
 3.618333e-04  8.699325e+00  8.699328e+00 -2.989536e-06 -5.979250e+00  5.979247e+00  2.989623e+01  1.000000e+00 
 3.638333e-04  9.299232e+00  9.299235e+00 -2.989168e-06 -5.978525e+00  5.978522e+00  2.989261e+01  1.000000e+00 
 3.658333e-04  9.899133e+00  9.899136e+00 -2.988800e-06 -5.977800e+00  5.977797e+00  2.988899e+01  1.000000e+00 
 3.678333e-04  1.049903e+01  1.049903e+01 -2.988431e-06 -5.977076e+00  5.977073e+00  2.988536e+01  1.000000e+00 
 3.698333e-04  1.109892e+01  1.109892e+01 -2.988063e-06 -5.976351e+00  5.976348e+00  2.988174e+01  1.000000e+00 
 3.718333e-04  1.169880e+01  1.169880e+01 -2.987695e-06 -5.975627e+00  5.975624e+00  2.987812e+01  1.000000e+00 
 3.738333e-04  1.229868e+01  1.229868e+01 -2.987327e-06 -5.974903e+00  5.974900e+00  2.987450e+01  1.000000e+00 
 3.758333e-04  1.289855e+01  1.289855e+01 -2.986959e-06 -5.974179e+00  5.974176e+00  2.987088e+01  1.000000e+00 
 3.778333e-04  1.349841e+01  1.349842e+01 -2.986591e-06 -5.973455e+00  5.973452e+00  2.986726e+01  1.000000e+00 
